id;name;districtId
8434;Adil Makmur;420
8435;Tempel Jaya;420
8436;Sidomulyo;420
8437;Mekar Rejo;420
8438;Nanggar Bayu;420
8439;Sarimatondang;421
8440;Bah Butong I;421
8441;Sidamanik;421
8442;Ambarisan;421
8443;Tiga Bolon;421
8444;Bah Butong II;421
8445;Bahal Gajah;421
8446;Manik Hataran;421
8447;Mekar Sidamanik;421
8448;Manik Maraja;421
8449;Bah Biak;421
8450;Birong Ulu Manriah;421
8451;Kebun Sayur Bah Butong;421
8452;Manik Rambung;421
8453;Bukit Rejo;421
8454;Sipolha Horisan ;422
8455;Sait Buttu Saribu;422
8456;Pamatang Sidamanik;422
8457;Sarimattin;422
8458;Bandar Manik;422
8459;Jorlang Huluan;422
8460;Sihaporas;422
8461;Pematang Tambun Raya;422
8462;Simantin;422
8463;Gorak;422
8464;Pematang Tanah Jawa;423
8465;Tanjung Pasir;423
8466;Totap Majawa;423
8467;Balimbingan;423
8468;Baja Dolok;423
8469;Bosar Galugur;423
8470;Bah Jambi II;423
8471;Bah Kisat;423
8472;Panombeian Marjanji;423
8473;Muara Mulia;423
8474;Pardamean Asih;423
8475;Mekar Mulia;423
8476;Maligas Tongah;423
8477;Marubun Jaya;423
8478;Pagar Jambi;423
8479;Baliju;423
8480;Bayu Bagasan;423
8481;Bah Jambi III;423
8482;Parbalogan;423
8483;Marubun Bayu;423
8484;Buntu Bayu;424
8485;Bosar Nauli;424
8486;Tangga Batu;424
8487;Buntu Turunan;424
8488;Saribu Asih;424
8489;Jawa Tongah;424
8490;Tonduhan;424
8491;Parhundalian Jw.Dipar;424
8492;Jawa Tongah II;424
8493;Negeri Dolok;425
8494;Dolok Parmonangan;425
8495;Dolok Tomuan;425
8496;Marihat Dolok;425
8497;Tiga Dolok;425
8498;Ujung Bondar;425
8499;Marihat Raja;425
8500;Bandar Dolok;425
8501;Gunung Mariah;425
8502;Siatasan;425
8503;Marihat Marsada;425
8504;Pondok Buluh;425
8505;Marihat Pondok;425
8506;Lumban Gorat;425
8507;Palianopat;425
8508;Tiga Runggu;426
8509;Purba Tongah;426
8510;Pematang Purba;426
8511;Urung Purba;426
8512;Purba Sipinggan;426
8513;Hinalang;426
8514;Purba Dolok;426
8515;Tano Tinggir;426
8516;Saribu Jandi;426
8517;Huta Raja;426
8518;Bandar Sauhur;426
8519;Bunga Sampang;426
8520;Nagori Tongah;426
8521;Urung Pane;426
8522;Haranggaol;427
8523;Nagori Purba;427
8524;Nagori Sihalpe;427
8525;Purba Horisan;427
8526;Purba Pasir;427
8527;Girsang;428
8528;Parapat;428
8529;Tiga Raja;428
8530;Sipangan Bolon;428
8531;Sibaganding;428
8532;Sipangan Bolon Mekar;428
8533;Serbelawan;429
8534;Aman Sari;429
8535;Silenduk;429
8536;Bah Tobu;429
8537;Bandar Selamat;429
8538;Dolok Ilir I;429
8539;Dolok Ilir II;429
8540;Bahung Kahean;429
8541;Dolok Mainu;429
8542;Dolok Merangir I;429
8543;Dolok Merangir II;429
8544;Kahean;429
8545;Dolok Tenera;429
8546;Dolok Kataran;429
8547;Padang Mainu;429
8548;Bahung Huluan;429
8549;Huta Bayu;430
8550;Mariah Hombang;430
8551;Pulo Bayu;430
8552;Silakkidir;430
8553;Raja Maligas;430
8554;Dolok Sinumbah;430
8555;Maligas Bayu;430
8556;Jawa Baru;430
8557;Mancuk;430
8558;Marihat Mayang;430
8559;Bosar Bayu;430
8560;Raja Maligas I;430
8561;Bahal Batu;430
8562;Pokan Baru;430
8563;Manrayap Baru;430
8564;Talang Bayu;430
8565;Jawa Maraja;431
8566;Moho;431
8567;Bahalat Bayu;431
8568;Mekar Bahalat;431
8569;Tanjung Maraja;431
8570;Mariah Jambi;431
8571;Bah Joga;431
8572;Bah Jambi;431
8573;Tigaras;432
8574;Parik Sabungan;432
8575;Sibuntuon;432
8576;Dolok Saribu;432
8577;Butu Bayu Pane Raja;432
8578;Silabah Jaya;432
8579;Togu Domu Nauli;432
8580;Sirube-rube Gunung Purba;432
8581;Tanjung Saribu;432
8582;Sihemum Baru;432
8583;Nagori Bayu;432
8584;Kerasaan I;433
8585;Pematang Bandar;433
8586;Purwosari;433
8587;Talun Madear;433
8588;Mariah Bandar;433
8589;Kandangan;433
8590;Pardomuan Nauli;433
8591;Purba Ganda;433
8592;Kerasaan II;433
8593;Bandar Manis;433
8594;Wonorejo;433
8595;Talun Rejo;433
8596;Purwodadi;433
8597;Naga Jaya I;434
8598;Bah Gunung;434
8599;Bandar Tongah;434
8600;Dolog Parmonangan;434
8601;Laras;434
8602;Naga Jaya II;434
8603;Tanjung Hataran;434
8604;Bandar Betsy I;434
8605;Bandar Betsy II;434
8606;Naga Soppa;434
8607;Perdagangan I;435
8608;Perdagangan III;435
8609;Pematang Kerasaan;435
8610;Marihat Bandar;435
8611;Nagori Bandar;435
8612;Bandar Rakyat;435
8613;Bandar Pulo;435
8614;Bah Lias;435
8615;Perdagangan II;435
8616;Perlanaan;435
8617;Sugarang Bayu;435
8618;Pem.Kerasaan Rejo;435
8619;Timbaan;435
8620;Bandar Jawa;435
8621;Sidotani;435
8622;Landbouw;435
8623;Bandar Masilam;436
8624;Lias Baru;436
8625;Bandar Silou;436
8626;Panombeian Baru;436
8627;Gunung Serawan;436
8628;Bandar Masilam II;436
8629;Partimbalan;436
8630;Bandar Tinggi;436
8631;Bandar Rejo;436
8632;Bandar Gunung;436
8633;Saribu Dolok ;437
8634;Bangun Mariah;437
8635;Purba Sinombah;437
8636;Purba Tua;437
8637;Purba Tua Baru;437
8638;Sinar Baru;437
8639;Purbatua Etek;437
8640;Cingkes;438
8641;Panribuan;438
8642;Saran Padang;438
8643;Mariah Dolok;438
8644;Marubun Lokkung;438
8645;Dolok Mariah;438
8646;Bawang;438
8647;Huta Saing;438
8648;Togur;438
8649;Perasmian;438
8650;Tanjung Purba;438
8651;Silau Marawan;438
8652;Bosi Sinumbah;438
8653;Ujung Bawang;438
8654;Simanabun;439
8655;Pardomuan Tongah;439
8656;Nagori Dolok;439
8657;Bandar Maruhur;439
8658;Silou Dunia;439
8659;Dolok Marawa;439
8660;Mariah Buttu;439
8661;Dolok Saribu Bangun;439
8662;Bandar Nagori;439
8663;Silou Paribuan;439
8664;Buttu Bayu;439
8665;Nagori Tani;439
8666;Bah Sarimah;439
8667;Damaritang;439
8668;Sinasih;439
8669;Pardomuan Bandar;439
8670;Sinaksak;440
8671;Batu Silangit;440
8672;Dolok Maraja;440
8673;Dolok Ulu;440
8674;Nagur Usang;440
8675;Dolok Kahean;440
8676;Naga Dolok;440
8677;Purbasari;440
8678;Pematang Dolok Kahean;440
8679;Negri Bayu Muslimin;440
8680;Dolok Simbolon;440
8681;Merek Raya;441
8682;Dalig Raya;441
8683;Sondi Raya;441
8684;Pamatang Raya ;441
8685;Baringin Raya;441
8686;Raya Bayu;441
8687;Bahapal Raya;441
8688;Siporkas;441
8689;Sihubu Raya;441
8690;Raya Bosi;441
8691;Silou Huluan;441
8692;Silou Buttu;441
8693;Bongguran Kariahan;441
8694;Simbou Baru;441
8695;Dame Raya;441
8696;Limag Raya;441
8697;Lokkung Raya;441
8698;Ujung Padang;442
8699;Huta Parik;442
8700;Dusun Ulu;442
8701;Tinjowan;442
8702;Sayur Matinggi;442
8703;Taratak Nagodang;442
8704;Sordang Bolon;442
8705;Teluk Lapian;442
8706;Tanjung Rapuan;442
8707;Pagar Bosi;442
8708;Bangun Sordang;442
8709;Aek Gerger Sidodadi;442
8710;Pulo Pitu Marihat;442
8711;Siringan Ringan;442
8712;Riah Na Poso;442
8713;Sei Merbau;442
8714;Kampung Lalang;442
8715;Sordang Baru;442
8716;Banjar Hulu;442
8717;Rawa Masin;442
8718;Ujung Saribu;443
8719;Silimakuta Barat;443
8720;Siboras;443
8721;Mardingding;443
8722;Naga Saribu;443
8723;Saribu Jandi;443
8724;Sinar Naga Mariah;443
8725;Ujung Mariah;443
8726;Bandar Saribu;443
8727;Naga Bosar;443
8728;Raya Huluan;444
8729;Dolog Huluan;444
8730;Bintang Mariah;444
8731;Bah Bolon;444
8732;Raya Usang;444
8733;Bangun Pane;444
8734;Parjalangan;444
8735;Partuahan;444
8736;Sinaman Labah;444
8737;Pamatang Sinaman;444
8738;Meranti;445
8739;Perkebunan Sei Balai;445
8740;Sei Beluru;445
8741;Serdang;445
8742;Gajah;445
8743;Air Putih;445
8744;Sukajadi;445
8745;Binjai Serbangan;446
8746;Air Joman;446
8747;Air Joman Baru;446
8748;Banjar;446
8749;Pasar Lembu;446
8750;Punggulan;446
8751;Subur;446
8752;Asahan Mati;447
8753;Bagan Asahan;447
8754;Bagan Asahan Baru;447
8755;Bagan Asahan Pekan;447
8756;Kapias Batu VIII;447
8757;Pematang Sei Baru;447
8758;Sei Apung;447
8759;Sei Apung Jaya;447
8760;Sei Kepayang Tengah;448
8761;Sei Kepayang Kanan;448
8762;Sei Paham;448
8763;Pertahanan;448
8764;Perbangunan;448
8765;Bangun Baru;448
8766;Perkebunan Suka Raja;449
8767;Perkebunan Hessa;449
8768;Sei Dua Hulu;449
8769;Sei Lama;449
8770;Silomlom;449
8771;Simpang Empat;449
8772;Sipaku Area;449
8773;Anjung Ganjang;449
8774;Sei Alim Ulu;450
8775;Pinanggiripan;450
8776;Perkebunan Pulahan;450
8777;Hessa Perlompongan;450
8778;Perkebunan Air Batu I/II;450
8779;Perkebunan Air Batu III/IX;450
8780;Danau Sijabut;450
8781;Air Teluk Hessa;450
8782;Air Genting;450
8783;Hessa Air Genting;450
8784;Sijabut Teratai;450
8785;Pulau Pule;450
8786;Sei Piring;451
8787;Pulau Rakyat Tua;451
8788;Pulau Rakyat Pekan;451
8789;Orika;451
8790;Manis;451
8791;Tunggul ;451
8792;Bangun;451
8793;Persatuan;451
8794;Padang Mahondang;451
8795;Ofa Padang Mahondang;451
8796;Baru;451
8797;Mekar Sari;451
8798;Bandar Pulau Pekan;452
8799;Buntu Maraja;452
8800;Gonting Malaha;452
8801;Padang Pulau;452
8802;Perkebunan Aek Tarum;452
8803;Perkebunan Padang Pulau;452
8804;Huta Rao;452
8805;Aek Nagali;452
8806;Gajah Sakti;452
8807;Gunung Berkat;452
8808;Ambalutu;453
8809;Buntu Pane;453
8810;Lestari;453
8811;Prapat Janji;453
8812;Sei Silau Timur;453
8813;Sionggang;453
8814;Mekar Sari;453
8815;Perkebunan Sei Silau;453
8816;Karya Ambalutu;453
8817;Bandar Pasir Mandoge;454
8818;Huta Bagasan;454
8819;Sei Nadoras;454
8820;Silau Jawa;454
8821;Suka Makmur;454
8822;Sei Kopas;454
8823;Huta Padang;454
8824;Tomuan Holbung;454
8825;Gotting Sidodadi;454
8826;Aek Loba Pekan;455
8827;Aek Loba Afd I;455
8828;Alang Bonbon;455
8829;Sengon Sari;455
8830;Lobu Jiur;455
8831;Rawa Sari;455
8832;Aek Loba;455
8833;Bunut;456
8834;Bunut Barat ;456
8835;Dadimulyo ;456
8836;Kisaran Barat;456
8837;Kisaran Baru;456
8838;Kisaran Kota;456
8839;Mekar Baru;456
8840;Sei Renggas;456
8841;Sendang Sari;456
8842;Sidodadi;456
8843;Sidomukti ;456
8844;Tebing Kisaran;456
8845;Tegal Sari;456
8846;Teladan;457
8847;Siumbut Umbut;457
8848;Siumbut Baru;457
8849;Sentang;457
8850;Selawan;457
8851;Mutiara;457
8852;Lestari;457
8853;Kisaran Timur;457
8854;Kisaran Naga;457
8855;Kedai Ledang;457
8856;Karang Anyer;457
8857;Gambir Baru;457
8858;Aek Songsongan;458
8859;Perkebunan Bandar Selamat;458
8860;Perkebunan Bandar Pulau;458
8861;Aek Bamban;458
8862;Marjanji Aceh;458
8863;Lobu Rappa;458
8864;Tangga;458
8865;Situnjak;458
8866;Mekar Marjanji;458
8867;Rahuning;459
8868;Perkebunan Gunung Melayu;459
8869;Gunung Melayu;459
8870;Batu Anam;459
8871;Perkebunan Aek Nagaga;459
8872;Rahuning I;459
8873;Rahuning II;459
8874;Tanjung Alam;460
8875;Perkebunan Sei Dadap I/II;460
8876;Perkebunan Sei Dadap III/IV;460
8877;Sei Kamah I;460
8878;Sei Kamah II;460
8879;Bahung Sibatu-batu;460
8880;Sei Alim Hasak;460
8881;Tanjung Asri;460
8882;Sei Kamah Baru;460
8883;Pasiran;460
8884;Sei Nangka;461
8885;Sei Jawi-Jawi;461
8886;Sei Serindan;461
8887;Sei Tualang Pandau;461
8888;Sei Lendir;461
8889;Sei Kepayang Kiri;461
8890;Sei Lunang;462
8891;Sei Pasir;462
8892;Sei Tempurung;462
8893;Sarang Helang;462
8894;Sei Sembilang;462
8895;Tinggi Raja;463
8896;Sumber Harapan;463
8897;Terusan Tengah;463
8898;Piasa Ulu;463
8899;Sidomulyo;463
8900;Teladan;463
8901;Padang Sari;463
8902;Urung Pane;464
8903;Sei Silau Tua;464
8904;Sei Silau Barat;464
8905;Silau Maraja;464
8906;Bangun Sari;464
8907;Silo Baru;465
8908;Silo Lama;465
8909;Silo Bonto;465
8910;Lubuk Palas;465
8911;Bangun Sari;465
8912;Rawang Lama;466
8913;Rawang Baru;466
8914;Rawang Pasar IV;466
8915;Rawang Pasar V;466
8916;Pondok Bungur;466
8917;Panca Arga;466
8918;Rawang Pasar VI;466
8919;Suka Damai;467
8920;Perhutaan Silau;467
8921;Tanah Rakyat;467
8922;Taman Sari;467
8923;Gedangan;467
8924;Suka Makmur;467
8925;Pulo Bandring;467
8926;Sidomulyo;467
8927;Suka Damai Barat;467
8928;Bunut Seberang;467
8929;Air Teluk Kiri;468
8930;Teluk Dalam;468
8931;Perkebunan Teluk Dalam;468
8932;Pulau Maria;468
8933;Pulau Tanjung;468
8934;Mekar Tanjung;468
8935;Aek Bange;469
8936;Aek Korsik;469
8937;Aek Ledong;469
8938;Ledong Barat;469
8939;Aek Nabuntu;469
8940;Ledong Timur;469
8941;Padang Sipirok;469
8942;Padang Matinggi;470
8943;Siringo-Ringo;470
8944;Sirandorung;470
8945;Rantauprapat;470
8946;Kartini;470
8947;Cendana;470
8948;Binaraga;470
8949;Pulo Padang;470
8950;Padang Bulan;470
8951;Aek Paing;470
8952;Bakaran Batu;471
8953;Sioldengan;471
8954;Urung Kompas;471
8955;Ujung Bandar;471
8956;Sigambal;471
8957;Lobusona;471
8958;Pardamean;471
8959;Danau Bale;471
8960;Sidorejo;471
8961;Sibargot;472
8962;Bandar Kumbul;472
8963;Tanjung Medan;472
8964;Janji;472
8965;Tebing Linggahara;472
8966;AFD.I Rantauprapat;472
8967;AFD.II Rantauprapat;472
8968;Aek Buru Selatan;472
8969;Kampung Baru;472
8970;Tebing Linggahara Baru;472
8971;Negeri Lama;473
8972;Negeri Baru;473
8973;Perkebunan Sennah;473
8974;Perkebunan Negeri Lama;473
8975;Perkebunan Bilah;473
8976;Kampung Bilah;473
8977;Negeri Lama Seberang;473
8978;Sei Tampang;473
8979;Selat Besar;473
8980;Tanjung Haloban;473
8981;Sidomulyo;473
8982;Sei Tarolat;473
8983;Sei Kasih;473
8984;Lingga Tiga;474
8985;Tanjung Siram;474
8986;Pematang Seleng;474
8987;Perbaungan;474
8988;Gunung Selamat;474
8989;Emplasemen Aek Nabara;474
8990;Bandar Tinggi;474
8991;Kampung Dalam;474
8992;Pondok Batu;474
8993;Meranti;474
8994;N-1 Aek Nabara;474
8995;N-2 Aek Nabara;474
8996;N-3 Aek Nabara;474
8997;N-4 Aek Nabara;474
8998;N-5 Aek Nabara;474
8999;N-6 Aek Nabara;474
9000;N-7 Aek Nabara;474
9001;N-8 Aek Nabara;474
9002;S-1 Aek Nabara;474
9003;S-2 Aek Nabara;474
9004;S-3 Aek Nabara;474
9005;S-4 Aek Nabara;474
9006;S-5 Aek Nabara;474
9007;S-6 Aek Nabara;474
9008;Sidorukun;475
9009;Tebing Tinggi Pangkatan;475
9010;Perkebunan Pangkatan;475
9011;Kampung Padang;475
9012;Pangkatan;475
9013;Sennah;475
9014;Tanjung Harapan;475
9015;Labuhan Bilik;476
9016;Sei Pelancang;476
9017;Sei Siarti;476
9018;Sei Nahodaris;476
9019;Sei Merdeka;476
9020;Sei Rakyat;476
9021;Selat Beting;476
9022;Bagan Bilah;476
9023;Telaga Suka;476
9024;Pasar Tiga;476
9025;Sei Berombang ;477
9026;Sei Penggantungan;477
9027;Sei Lumut;477
9028;Sei Tawar;477
9029;Sei Sanggul;477
9030;Sei Sakat;477
9031;Sei Baru;477
9032;Wonosari;477
9033;Tanjung Sarang Elang;478
9034;Perkebunan Ajamu;478
9035;Teluk Sentosa;478
9036;Cinta Makmur;478
9037;Sei Sentosa;478
9038;Meranti Paham;478
9039;Sei Jawi-Jawi;478
9040;Kuta Gambir;479
9041;Sidiangkat;479
9042;Batang Beruh;479
9043;Sidikalang;479
9044;Bintang Hulu;479
9045;Belang Malum;479
9046;Huta Rakyat;479
9047;Kalang;479
9048;Bintang;479
9049;Kalang Simbara;479
9050;Bintang Mersada;479
9051;Pegagan Julu I ;480
9052;Pegagan Julu X;480
9053;Pegagan Julu IX;480
9054;Pegagan Julu VIII;480
9055;Pegagan Julu VII;480
9056;Pegagan Julu VI;480
9057;Pegagan Julu V;480
9058;Pegagan Julu IV;480
9059;Pegagan Julu III;480
9060;Pegagan Julu II;480
9061;Tanjung Beringin;480
9062;Dolok Tolong;480
9063;Pargambiran;480
9064;Perjuangan;480
9065;Kuta Gugung;480
9066;Sileuh-leuh Parsaoran;480
9067;Barisan Nauli;480
9068;Pangguruan;480
9069;Tanjung Beringin I;480
9070;Sumbul Tengah;481
9071;Ujung Teran;481
9072;Juma Gerat;481
9073;Sarintonu;481
9074;Tigalingga;481
9075;Palding;481
9076;Lau Bagot;481
9077;Bertungen Julu;481
9078;Lau Molgap;481
9079;Lau Pak-Pak;481
9080;Sukandebi;481
9081;Lau Mil;481
9082;Lau Sireme;481
9083;Palding Jaya Sumbul;481
9084;Sinampang;482
9085;Sihorbo;482
9086;Soban;482
9087;Adian Nangka;482
9088;Bunturaja;482
9089;Juma Siulok;482
9090;Juma Teguh;482
9091;Sosor Lontung;482
9092;Huta Imbaru;482
9093;Jumantuang;482
9094;Gomit;482
9095;Adian Gupa;482
9096;Maju;482
9097;Parongil;483
9098;Palipi;483
9099;Longkotan;483
9100;Bongkaras;483
9101;Tungtung Batu;483
9102;Polling Anak-Anak;483
9103;Siratah;483
9104;Uruk Mblin;483
9105;Siboras;483
9106;Bonian;483
9107;Sumbari;483
9108;Bakal Gajah;483
9109;Lae Panginuman;483
9110;Lae Ambat;483
9111;Lae Rambong;483
9112;Lae Pangaroan;483
9113;Sukadame;484
9114;Gunung Tua;484
9115;Harapan;484
9116;Lau Primbon;484
9117;Kuta Gamber;484
9118;Kempawa;484
9119;Tanah Pinem;484
9120;Pamah;484
9121;Kuta Buluh;484
9122;Pasir Tengah;484
9123;Renun;484
9124;Lau Tawar;484
9125;Balandua;484
9126;Mangan Molih;484
9127;Liang Jering;484
9128;Alur Subur;484
9129;Lau Njuhar I;484
9130;Pasir Mbelang;484
9131;Sinar Pagi;484
9132;Tambahan;485
9133;Kuta Tengah;485
9134;Lae Nuaha;485
9135;Sungai Raya;485
9136;Gunung Meriah;485
9137;Silumboyah;485
9138;Pandan;485
9139;Tualang;485
9140;Pangaribuan;485
9141;Sigambir-gambir;485
9142;Bakal Julu;485
9143;Sipoltong;485
9144;Lae Itam;486
9145;Lae Luhung;486
9146;Pardomuan;486
9147;Lae Markelang;486
9148;Jambur Indonesia;486
9149;Simungun;486
9150;Janji;486
9151;Sopo Butar;486
9152;Lae Sering;486
9153;Lae Haporas;486
9154;Simanduma;487
9155;Bandar Huta Usang;487
9156;Onan Lama;487
9157;Lingga Raja;487
9158;Laksa;487
9159;Tanjung Saluksuk;487
9160;Bukit Tinggi;487
9161;Simartugan;487
9162;Kuta Usang;487
9163;Lingga Raja II;487
9164;Mbinanga;487
9165;Bukit Baru;487
9166;Perrik Mbue;487
9167;Bangun;488
9168;Lae Hole;488
9169;Parbuluan IV;488
9170;Parbuluan III;488
9171;Parbuluan II;488
9172;Parbuluan I;488
9173;Parbuluan V;488
9174;Parbuluan VI;488
9175;Lae Hole I;488
9176;Lae Hole II;488
9177;Bangun I;488
9178;Sumbul;489
9179;Kentara;489
9180;Lae Parira;489
9181;Buluduri;489
9182;Sempung Polling;489
9183;Lumban Sihite;489
9184;Lumban Toruan;489
9185;Pandiangan;489
9186;Kaban Julu;489
9187;Bukit Lau Kersik;490
9188;Gunung Sitember;490
9189;Batu Gun Gun;490
9190;Rante Besi;490
9191;Gundaling;490
9192;Kendit Liang;490
9193;Lau Lebah;490
9194;Tupak Raja;490
9195;Sambaliang;491
9196;Pasi;491
9197;Banjar Toba;491
9198;Berampu;491
9199;Karing;491
9200;Silalahi II;492
9201;Silalahi I;492
9202;Paropo;492
9203;Silalahi III;492
9204;Paropo I;492
9205;Panji Dabutar;493
9206;Sitinjo;493
9207;Sitinjo I;493
9208;Sitinjo II;493
9209;Balige I;494
9210;Balige III;494
9211;Pardede Onan;494
9212;Sangkar Nihuta;494
9213;Lumban Dolok Hauma Bange;494
9214;Napitupulu Bagasan;494
9215;Hutanamora;494
9216;Hutagaol Peatalun;494
9217;Hinalang Bagasan;494
9218;Matio;494
9219;Lumban Pea;494
9220;Hutabulu Mejan;494
9221;Lumban Gaol;494
9222;Parsuratan;494
9223;Baruara;494
9224;Aek Bolon Julu;494
9225;Sibolahotang SAS;494
9226;Lumban Bulbul;494
9227;Sianipar Sihailhail;494
9228;Silalahi Pagar Batu;494
9229;Lumban Silintong;494
9230;Saribu Raja Janji Maria;494
9231;Longat;494
9232;Balige II;494
9233;Aek Bolon Jae;494
9234;Lumban Gorat;494
9235;Sibuntuon;494
9236;Siboruon;494
9237;Paindoan;494
9238;Bonan Dolok I;494
9239;Bonan Dolok II;494
9240;Bonan Dolok III;494
9241;Huta Dame;494
9242;Lumban Pea Timur;494
9243;Tambunan Sunge;494
9244;Pasar Laguboti;495
9245;Sibuea;495
9246;Sintong Marnipi;495
9247;Sibarani Nasampulu/Namungk;495
9248;Aruan;495
9249;Sidulang;495
9250;Ujung Tanduk;495
9251;Haunatas II;495
9252;Pardomuan Nauli;495
9253;Sitangkola;495
9254;Tinggir Nipasir;495
9255;Haunatas I;495
9256;Pintu Bosi;495
9257;Simatibung;495
9258;Lumban Binanga;495
9259;Ompu Raja Hutapea;495
9260;Gasaribu;495
9261;Pardinggaran;495
9262;Sitoluama;495
9263;Lumban Bagasan;495
9264;Siraja Gorat;495
9265;Ompu Raja Hutapea Timur;495
9266;Ompu Raja Hatulian;495
9267;Pintu Batu;496
9268;Sitorang;496
9269;Parsambilan;496
9270;Huta Gur- Gur II;496
9271;Silaen;496
9272;Ombur;496
9273;Natolutali;496
9274;Dalihan Natolu;496
9275;Sigodang Tua;496
9276;Sinta Dame;496
9277;Hutanamora;496
9278;Pardomuan;496
9279;Huta Gur-Gur I;496
9280;Lumban Dolok;496
9281;Napitupulu;496
9282;Hutagaol Sihujur;496
9283;Meranti Barat;496
9284;Sibide Barat;496
9285;Sibide;496
9286;Simanobak;496
9287;Panindi;496
9288;Siringkiron;496
9289;Marbulang;496
9290;Parsoburan Tengah;497
9291;Lumban Rau Selatan;497
9292;Lumban Rau Barat;497
9293;Lumban Balik;497
9294;Panamparan;497
9295;Lumban Pinasa;497
9296;Parsoburan Barat;497
9297;Lumban Ruhap;497
9298;Lumban Pea;497
9299;Hitetano;497
9300;Lobu Hole;497
9301;Batu Nabolon;497
9302;Lumban Gaol;497
9303;Tornagodang;497
9304;Taon Marisi;497
9305;Pagar Batu;497
9306;Sibuntuon;497
9307;Pararungan;497
9308;Lumban Lintong;497
9309;Pangunjungan;497
9310;Lumban Pinasa Saroba;497
9311;Aek Ulok;497
9312;Meranti Utara;498
9313;Meranti Timur;498
9314;Meranti Tengah;498
9315;Pintu Pohan;498
9316;Ambar Halim;498
9317;Pintu Pohan Dolok;498
9318;Halado;498
9319;Natumingka;499
9320;Pangururan;499
9321;Pardomuan Nauli;499
9322;Lintong;499
9323;Rianiate;499
9324;Aek Unsim;499
9325;Purba Tua;499
9326;Janji Maria;499
9327;Pangururan II;499
9328;Pangururan III;499
9329;Hutagurgur;499
9330;Simare;499
9331;Lumban Sewa;499
9332;Riganjang;499
9333;Pasar Borbor;499
9334;Pasar Porsea;500
9335;Patane III;500
9336;Parparean III;500
9337;Patane IV;500
9338;Lumban Gurning;500
9339;Amborgang;500
9340;Nalela;500
9341;Patane II;500
9342;Gala Gala Pangkailan;500
9343;Silamosik I;500
9344;Parparean IV;500
9345;Parparean I;500
9346;Parparean II;500
9347;Patane I;500
9348;Patane V;500
9349;Simpang Sigura-Gura;500
9350;Raut Bosi;500
9351;Parsaoran Ajibata;501
9352;Sigapiton;501
9353;Pardomuan Ajibata;501
9354;Pardamean Ajibata;501
9355;Motung;501
9356;Horsik;501
9357;Sirungkungon;501
9358;Parsaoran Sibisa;501
9359;Pardamean Sibisa;501
9360;Pardomuan Motung;501
9361;Lintong Julu;502
9362;Hatinggian;502
9363;Sibaruang;502
9364;Jangga Toruan;502
9365;Sionggang Selatan;502
9366;Pasar Lumban Julu;502
9367;Sionggang Utara;502
9368;Sionggang Tengah;502
9369;Jangga Dolok;502
9370;Hutanamora;502
9371;Jonggi Nihuta;502
9372;Aek Natolu Jaya;502
9373;Dolok Saribu Janji Matogu;503
9374;Dolok Nagodang;503
9375;Lumban Binanga;503
9376;Partor Janji Matogu;503
9377;Parhabinsaran Janji Matogu;503
9378;Parik;503
9379;Sibuntuon;503
9380;Sigaol Barat;503
9381;Marom;503
9382;Sigaol Timur;503
9383;Siregar Aek Nalas;503
9384;Lumban Holbung;503
9385;Parbagasan Janji Matogu;503
9386;Partoruan Janji Matogu;503
9387;Lumban Nabolon;503
9388;Sampuara;503
9389;Dolok Saribu Lumban Nabolon;503
9390;Sigumpar Dangsina;504
9391;Marsangap;504
9392;Nauli;504
9393;Situa-tua;504
9394;Sigumpar;504
9395;Maju;504
9396;Dolok Jior;504
9397;Sigumpar Julu;504
9398;Sigumpar Barat;504
9399;Banua Huta;504
9400;Narumonda I;505
9401;Narumonda II;505
9402;Narumonda III;505
9403;Narumonda IV;505
9404;Narumonda V;505
9405;Narumonda VI;505
9406;Narumonda VII;505
9407;Narumonda VIII;505
9408;Siantar Sitio Tio;505
9409;Siantar Dangsina;505
9410;Siantar Tonga-tonga I;505
9411;Siantar Tonga-Tonga II;505
9412;Siantar Sigordang;505
9413;Siantar Tonga-Tonga III;505
9414;Lumban Rau Tengah;506
9415;Lumban Rau Timur;506
9416;Lumban Rau Utara;506
9417;Sipagabu;506
9418;Napajoring;506
9419;Liat Tondung;506
9420;Batu Manumpak;506
9421;Lumban Rau Tenggara;506
9422;Cinta Damai;506
9423;Siantarasa;506
9424;Lintong Nihuta;507
9425;Tarabunga;507
9426;Meat;507
9427;Gurgur Aek Raja;507
9428;Tangga Batu Barat;507
9429;Tangga Batu Timur;507
9430;Sihiong;508
9431;Sinar Sabungan;508
9432;Lumban Lobu;508
9433;Harungguan;508
9434;Naga Timbul;508
9435;Sibadihon;508
9436;Silamosik II;508
9437;Partoruan Lumban Lobu;508
9438;Pardolok Lumban Lobu;508
9439;Silombu;508
9440;Lumban Sangkalan;508
9441;Nagatimbul Timur;508
9442;Siantar Utara;509
9443;Lumban Sitorus;509
9444;Banjar Ganjang;509
9445;Tangga Batu I;509
9446;Tangga Batu II;509
9447;Pangombusan;509
9448;Jonggi Manulus;509
9449;Lumban Huala;509
9450;Dolok Nauli;509
9451;Bius Gu Barat;509
9452;Lumban Manurung;509
9453;Kota Siantar;510
9454;Kayu Jati;510
9455;Pasar Hilir;510
9456;Pidoli Dolok;510
9457;Panyabungan II;510
9458;Panyabungan III;510
